Crash ID,State,Date,Day,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,National Remoteness Areas,National LGA Name 2021,National Road Type,Christmas Period,Easter Period,Age Group,Day of week,Time of day
20181015,NSW & ACT,2-1-2018 11:00,Tuesday,Single,Yes,No,No,80,Pedestrian,Male,22,Outer Regional Australia,Nambucca Valley,National or State Highway,No,No,17_to_25,Weekday,Day
20183055,Qld,2-1-2018 12:00,Tuesday,Multiple,No,No,No,60,Motorcycle rider,Male,54,Outer Regional Australia,Townsville,Local Road,No,No,40_to_64,Weekday,Day
20183048,Qld,2-1-2018 12:00,Sunday,Multiple,No,No,Yes,100,Driver,Male,44,Inner Regional Australia,Rockhampton,Sub-Arterial Road,No,No,40_to_64,Weekend,Day
20185055,WA,2-1-2018 12:00,Sunday,Single,No,No,No,60,Driver,Female,94,Unknown,Unknown,Unknown,No,No,75_or_older,Weekend,Day
20181165,NSW & ACT,2-1-2018 12:00,Monday,Single,No,No,No,50,Pedestrian,Male,85,Major Cities of Australia,Hornsby,Arterial Road,No,No,75_or_older,Weekday,Day
20181198,NSW & ACT,2-1-2018 12:00,Thursday,Multiple,No,No,No,50,Driver,Female,83,Inner Regional Australia,Blayney,National or State Highway,No,No,75_or_older,Weekday,Day
20181051,NSW & ACT,2-1-2018 12:00,Monday,Single,No,No,No,100,Driver,Female,26,Outer Regional Australia,Richmond Valley,Arterial Road,No,No,26_to_39,Weekday,Day
20182143,Vic,2-1-2018 12:00,Sunday,Multiple,No,No,No,50,Motorcycle rider,Male,30,Inner Regional Australia,Cardinia,Access Road,No,No,26_to_39,Weekend,Day
20183192,Qld,2-1-2018 13:00,Wednesday,Single,No,No,No,80,Motorcycle rider,Male,46,Major Cities of Australia,Gold Coast,Sub-Arterial Road,No,No,40_to_64,Weekday,Day
20183037,Qld,2-1-2018 13:00,Monday,Multiple,No,No,No,60,Motorcycle rider,Male,62,Major Cities of Australia,Logan,Collector Road,No,No,40_to_64,Weekday,Day
20181322,NSW & ACT,2-1-2018 13:00,Sunday,Single,No,No,No,100,Driver,Male,63,Inner Regional Australia,Queanbeyan-Palerang,Arterial Road,No,No,40_to_64,Weekend,Day
20181097,NSW & ACT,2-1-2018 13:00,Sunday,Multiple,No,No,No,60,Motorcycle rider,Male,22,Major Cities of Australia,Inner West,Arterial Road,No,No,17_to_25,Weekend,Day
20183216,Qld,2-1-2018 14:00,Saturday,Multiple,No,No,No,70,Motorcycle rider,Male,70,Major Cities of Australia,Logan,Sub-Arterial Road,No,No,65_to_74,Weekend,Day
20183004,Qld,2-1-2018 14:00,Wednesday,Multiple,No,No,No,60,Motorcycle rider,Male,54,Major Cities of Australia,Brisbane,Sub-Arterial Road,No,No,40_to_64,Weekday,Day
20182134,Vic,2-1-2018 14:00,Monday,Single,No,No,No,100,Driver,Male,68,Outer Regional Australia,Horsham,Arterial Road,No,No,65_to_74,Weekday,Day
20182107,Vic,2-1-2018 14:00,Saturday,Multiple,No,No,No,80,Motorcycle rider,Male,54,Inner Regional Australia,Colac Otway,National or State Highway,No,No,40_to_64,Weekend,Day
20183094,Qld,2-1-2018 15:00,Tuesday,Multiple,No,No,Yes,80,Passenger,Male,58,Inner Regional Australia,Toowoomba,Collector Road,No,No,40_to_64,Weekday,Day
20183076,Qld,2-1-2018 15:00,Monday,Single,No,No,No,80,Pedestrian,Male,74,Major Cities of Australia,Ipswich,National or State Highway,No,No,65_to_74,Weekday,Day
20181116,NSW & ACT,2-1-2018 15:00,Tuesday,Single,No,No,No,60,Pedestrian,Male,83,Major Cities of Australia,Bayside (NSW),Arterial Road,No,No,75_or_older,Weekday,Day
20187030,NT,2-1-2018 15:00,Saturday,Single,No,No,No,50,Motorcycle rider,Male,34,Outer Regional Australia,Palmerston,Sub-Arterial Road,No,No,26_to_39,Weekend,Day
20182147,Vic,2-1-2018 15:00,Thursday,Single,No,No,No,80,Motorcycle rider,Male,52,Outer Regional Australia,Corangamite,Arterial Road,No,No,40_to_64,Weekday,Day
20185009,WA,2-1-2018 15:00,Wednesday,Single,No,No,No,110,Driver,Female,17,Outer Regional Australia,Manjimup,Local Road,No,No,17_to_25,Weekday,Day
20182189,Vic,2-1-2018 16:00,Thursday,Single,No,No,No,40,Pedestrian,Female,69,Major Cities of Australia,Yarra,Local Road,No,No,65_to_74,Weekday,Day
20181112,NSW & ACT,2-1-2018 16:00,Sunday,Single,No,No,No,50,Pedestrian,Female,62,Outer Regional Australia,Bega Valley,Local Road,No,No,40_to_64,Weekend,Day
20181273,NSW & ACT,2-1-2018 16:00,Saturday,Multiple,No,No,No,100,Passenger,Male,54,Inner Regional Australia,Tamworth,Arterial Road,No,No,40_to_64,Weekend,Day
20185089,WA,2-1-2018 16:00,Tuesday,Single,No,No,No,70,Driver,Male,26,Inner Regional Australia,Harvey,Local Road,No,No,26_to_39,Weekday,Day
20181254,NSW & ACT,2-1-2018 16:00,Saturday,Multiple,No,No,No,100,Motorcycle rider,Male,46,Outer Regional Australia,Upper Hunter,National or State Highway,No,No,40_to_64,Weekend,Day
20188007,NSW & ACT,2-1-2018 17:00,Thursday,Multiple,No,No,No,60,Motorcycle rider,Male,38,Major Cities of Australia,Unincorporated ACT,Local Road,No,No,26_to_39,Weekday,Day
20183160,Qld,2-1-2018 17:00,Tuesday,Single,No,No,No,80,Driver,Male,17,Very Remote Australia,Mornington,Local Road,No,No,17_to_25,Weekday,Day
20187032,NT,2-1-2018 17:00,Thursday,Single,No,No,No,110,Driver,Male,29,Very Remote Australia,Central Desert,Access Road,No,No,26_to_39,Weekday,Day
20185133,WA,2-1-2018 17:00,Thursday,Single,No,No,No,80,Driver,Male,16,Major Cities of Australia,Mundaring,National or State Highway,No,No,0_to_16,Weekday,Day
20183082,Qld,2-1-2018 18:00,Monday,Multiple,No,No,No,60,Motorcycle rider,Male,21,Major Cities of Australia,Ipswich,Sub-Arterial Road,No,No,17_to_25,Weekday,Night
20181221,NSW & ACT,2-1-2018 18:00,Monday,Single,No,No,No,70,Motorcycle rider,Male,57,Major Cities of Australia,Georges River,National or State Highway,No,No,40_to_64,Weekday,Night
20181258,NSW & ACT,2-1-2018 18:00,Monday,Single,No,No,No,80,Driver,Male,32,Inner Regional Australia,Central Coast (NSW),Arterial Road,No,No,26_to_39,Weekday,Night
20188001,NSW & ACT,2-1-2018 18:00,Friday,Single,No,No,No,50,Pedestrian,Male,10,Major Cities of Australia,Unincorporated ACT,Local Road,No,No,0_to_16,Weekend,Night
20182194,Vic,2-1-2018 18:00,Sunday,Multiple,No,No,No,100,Driver,Female,64,Inner Regional Australia,Cardinia,Local Road,No,No,40_to_64,Weekend,Night
20185108,WA,2-1-2018 19:00,Saturday,Single,No,No,No,70,Motorcycle rider,Male,40,Major Cities of Australia,Cockburn,Arterial Road,No,No,40_to_64,Weekend,Night
20181118,NSW & ACT,2-1-2018 19:00,Friday,Single,No,No,No,50,Pedestrian,Male,18,Major Cities of Australia,Hornsby,Local Road,No,No,17_to_25,Weekend,Night
20183019,Qld,2-1-2018 20:00,Thursday,Single,No,No,No,60,Pedestrian,Female,46,Outer Regional Australia,Cairns,National or State Highway,No,No,40_to_64,Weekday,Night
20181096,NSW & ACT,2-1-2018 20:00,Wednesday,Single,No,No,No,50,Motorcycle rider,Male,22,Major Cities of Australia,Central Coast (NSW),Local Road,No,No,17_to_25,Weekday,Night
