Crash ID,State,Month,Year,Day,Time,Crash Type,Number Fatalities,"Bus 
Involvement",Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,National Remoteness Areas,National LGA Name 2021,National Road Type,Christmas Period,Easter Period,Day of week,Time of Day,Time
20201139,NSW & ACT,4,2020,Friday,20:00,Multiple,1,No,No,No,50,Outer Regional Australia,Broken Hill,Local Road,No,Yes,Weekend,Night,20:00
20201193,NSW & ACT,4,2020,Wednesday,10:00,Multiple,1,No,Yes,No,80,Inner Regional Australia,Shoalhaven,National or State Highway,No,No,Weekday,Day,10:00
20201229,NSW & ACT,4,2020,Thursday,2:00,Multiple,1,No,No,No,80,Major Cities of Australia,Central Coast (NSW),Collector Road,No,No,Weekday,Night,2:00
20201053,NSW & ACT,4,2020,Sunday,0:00,Multiple,1,No,No,Yes,80,Major Cities of Australia,Liverpool,National or State Highway,No,No,Weekend,Night,0:00
20202077,Vic,4,2020,Tuesday,5:00,Multiple,1,No,Yes,No,80,Major Cities of Australia,Wyndham,National or State Highway,No,No,Weekday,Night,5:00
20203152,Qld,4,2020,Saturday,19:00,Single,1,No,No,No,50,Major Cities of Australia,Brisbane,Local Road,No,No,Weekend,Night,19:00
20203196,Qld,4,2020,Wednesday,9:00,Single,1,No,No,No,100,Inner Regional Australia,Bundaberg,National or State Highway,No,No,Weekday,Day,9:00
20203099,Qld,4,2020,Friday,14:00,Single,1,No,No,No,60,Major Cities of Australia,Gold Coast,Collector Road,No,No,Weekday,Day,14:00
20201220,NSW & ACT,4,2020,Wednesday,8:00,Multiple,1,No,No,Yes,60,Inner Regional Australia,Port Macquarie-Hastings,Sub-Arterial Road,No,No,Weekday,Day,8:00
20201036,NSW & ACT,4,2020,Thursday,6:00,Single,1,No,No,No,100,Inner Regional Australia,Lithgow,Arterial Road,No,No,Weekday,Day,6:00
20203191,Qld,4,2020,Thursday,16:00,Multiple,1,No,No,No,80,Inner Regional Australia,Moreton Bay,Sub-Arterial Road,No,No,Weekday,Day,16:00
20203215,Qld,4,2020,Saturday,19:00,Single,1,No,No,No,60,Major Cities of Australia,Brisbane,Pedestrian Thoroughfare,No,No,Weekend,Night,19:00
20203086,Qld,4,2020,Monday,6:00,Single,1,No,No,No,60,Inner Regional Australia,Sunshine Coast,Sub-Arterial Road,No,No,Weekday,Day,6:00
20204018,SA,4,2020,Friday,21:00,Single,1,No,No,No,100,Inner Regional Australia,Barossa,Sub-Arterial Road,No,Yes,Weekend,Night,21:00
20205013,WA,4,2020,Wednesday,10:00,Single,1,No,No,No,100,Major Cities of Australia,Rockingham,National or State Highway,No,No,Weekday,Day,10:00
20201145,NSW & ACT,4,2020,Sunday,15:00,Single,2,No,No,No,80,Major Cities of Australia,Blacktown,National or State Highway,No,No,Weekend,Day,15:00
20201247,NSW & ACT,4,2020,Tuesday,7:00,Single,1,No,No,No,100,Outer Regional Australia,Junee,Arterial Road,No,No,Weekday,Day,7:00
20203064,Qld,4,2020,Wednesday,18:00,Multiple,1,No,No,No,50,Major Cities of Australia,Moreton Bay,Local Road,No,No,Weekday,Night,18:00
20203004,Qld,4,2020,Friday,5:00,Multiple,1,No,No,No,60,Major Cities of Australia,Gold Coast,Collector Road,No,No,Weekday,Night,5:00
20204046,SA,4,2020,Sunday,12:00,Multiple,1,No,No,Yes,60,Outer Regional Australia,Coorong,Local Road,No,No,Weekend,Day,12:00
20205076,WA,4,2020,Tuesday,15:00,Multiple,1,No,No,No,80,Major Cities of Australia,Joondalup,Local Road,No,No,Weekday,Day,15:00
20201149,NSW & ACT,4,2020,Wednesday,9:00,Multiple,1,No,No,No,100,Inner Regional Australia,Bathurst,Sub-Arterial Road,No,No,Weekday,Day,9:00
20202060,Vic,4,2020,Wednesday,17:00,Multiple,4,No,No,Yes,100,Major Cities of Australia,Boroondara,National or State Highway,No,No,Weekday,Day,17:00
20203100,Qld,4,2020,Friday,5:00,Multiple,2,No,No,Yes,100,Outer Regional Australia,Whitsunday,National or State Highway,No,No,Weekday,Night,5:00
20203175,Qld,4,2020,Tuesday,12:00,Multiple,1,No,No,No,60,Major Cities of Australia,Moreton Bay,National or State Highway,No,No,Weekday,Day,12:00
20203013,Qld,4,2020,Monday,18:00,Multiple,1,No,No,No,100,Outer Regional Australia,Mackay,National or State Highway,No,No,Weekday,Night,18:00
20205133,WA,4,2020,Tuesday,17:00,Single,1,No,No,No,50,Major Cities of Australia,Mandurah,Local Road,No,No,Weekday,Day,17:00
20205088,WA,4,2020,Wednesday,6:00,Single,1,No,No,No,110,Outer Regional Australia,Wandering,Arterial Road,No,No,Weekday,Day,6:00
20207007,NT,4,2020,Sunday,22:00,Single,1,No,No,No,100,Outer Regional Australia,Litchfield,National or State Highway,No,No,Weekend,Night,22:00
20201215,NSW & ACT,4,2020,Wednesday,11:00,Multiple,1,No,No,No,50,Inner Regional Australia,Bathurst,Local Road,No,No,Weekday,Day,11:00
20201218,NSW & ACT,4,2020,Saturday,15:00,Multiple,1,No,No,No,50,Major Cities of Australia,Wollongong,Collector Road,No,No,Weekend,Day,15:00
20203130,Qld,4,2020,Sunday,15:00,Single,1,No,No,No,100,Inner Regional Australia,Fraser Coast,Sub-Arterial Road,No,Yes,Weekend,Day,15:00
20203249,Qld,4,2020,Tuesday,21:00,Single,1,No,No,No,70,Major Cities of Australia,Brisbane,Sub-Arterial Road,No,No,Weekday,Night,21:00
20203016,Qld,4,2020,Saturday,7:00,Single,1,No,No,No,70,Major Cities of Australia,Logan,Sub-Arterial Road,No,No,Weekend,Day,7:00
20205030,WA,4,2020,Wednesday,10:00,Multiple,2,No,No,No,60,Outer Regional Australia,Manjimup,Local Road,No,No,Weekday,Day,10:00
20205038,WA,4,2020,Saturday,13:00,Multiple,1,No,No,No,80,Major Cities of Australia,Serpentine-Jarrahdale,Local Road,No,No,Weekend,Day,13:00
20201158,NSW & ACT,4,2020,Wednesday,6:00,Multiple,1,No,No,No,80,Inner Regional Australia,Coffs Harbour,Local Road,No,No,Weekday,Day,6:00
20201039,NSW & ACT,4,2020,Saturday,13:00,Single,1,No,No,No,60,Inner Regional Australia,Wollongong,Arterial Road,No,No,Weekend,Day,13:00
20201067,NSW & ACT,4,2020,Sunday,9:00,Multiple,1,No,No,No,60,Major Cities of Australia,Newcastle,Collector Road,No,Yes,Weekend,Day,9:00
20201005,NSW & ACT,4,2020,Saturday,7:00,Multiple,1,No,No,Yes,70,Major Cities of Australia,Maitland,Arterial Road,No,Yes,Weekend,Day,7:00
20202126,Vic,4,2020,Wednesday,12:00,Multiple,1,No,No,No,60,Major Cities of Australia,Boroondara,Arterial Road,No,No,Weekday,Day,12:00
20203011,Qld,4,2020,Thursday,8:00,Multiple,1,No,No,No,100,Inner Regional Australia,Southern Downs,Local Road,No,No,Weekday,Day,8:00
20208004,NSW & ACT,4,2020,Saturday,11:00,Multiple,2,No,No,No,80,Major Cities of Australia,Unincorporated ACT,Arterial Road,No,No,Weekend,Day,11:00
20202184,Vic,4,2020,Sunday,13:00,Multiple,1,No,No,No,80,Major Cities of Australia,Nillumbik,Arterial Road,No,No,Weekend,Day,13:00
20202034,Vic,4,2020,Wednesday,0:00,Multiple,1,No,Yes,No,50,Major Cities of Australia,Whittlesea,Local Road,No,No,Weekday,Night,0:00
20202156,Vic,4,2020,Wednesday,22:00,Multiple,1,No,No,Yes,100,Inner Regional Australia,Northern Grampians,National or State Highway,No,No,Weekday,Night,22:00
20202135,Vic,4,2020,Friday,17:00,Single,1,No,No,No,30,Inner Regional Australia,Greater Bendigo,National or State Highway,No,No,Weekday,Day,17:00
20202185,Vic,4,2020,Friday,21:00,Multiple,2,No,No,Yes,110,Inner Regional Australia,Mount Alexander,National or State Highway,No,No,Weekend,Night,21:00
20202166,Vic,4,2020,Thursday,10:00,Single,1,No,No,No,80,Major Cities of Australia,Whitehorse,National or State Highway,No,No,Weekday,Day,10:00
20202177,Vic,4,2020,Wednesday,20:00,Single,1,No,No,No,100,Outer Regional Australia,West Wimmera,Sub-Arterial Road,No,No,Weekday,Night,20:00
20201222,NSW & ACT,3,2020,Wednesday,17:00,Single,1,No,No,No,100,Inner Regional Australia,Dubbo,Sub-Arterial Road,No,No,Weekday,Day,17:00
20202100,Vic,3,2020,Tuesday,16:00,Multiple,1,No,No,No,100,Inner Regional Australia,South Gippsland,National or State Highway,No,No,Weekday,Day,16:00
20202154,Vic,3,2020,Tuesday,3:00,Single,1,No,No,No,50,Inner Regional Australia,Southern Grampians,Local Road,No,No,Weekday,Night,3:00
20202001,Vic,3,2020,Saturday,14:00,Multiple,1,No,No,No,60,Inner Regional Australia,Latrobe (Vic.),Local Road,No,No,Weekend,Day,14:00
20204010,SA,3,2020,Saturday,0:00,Single,1,No,No,No,100,Very Remote Australia,Anangu Pitjantjatjara Yunkunytjatjara,Local Road,No,No,Weekend,Night,0:00
20204007,SA,3,2020,Sunday,12:00,Single,1,No,No,No,110,Inner Regional Australia,Adelaide Plains,Local Road,No,No,Weekend,Day,12:00
20205066,WA,3,2020,Saturday,4:00,Single,1,No,No,No,110,Inner Regional Australia,Gingin,Arterial Road,No,No,Weekend,Night,4:00
20205075,WA,3,2020,Friday,14:00,Single,1,No,No,No,60,Major Cities of Australia,Armadale,Local Road,No,No,Weekday,Day,14:00
20205009,WA,3,2020,Tuesday,6:00,Single,1,No,No,No,110,Outer Regional Australia,Victoria Plains,Arterial Road,No,No,Weekday,Day,6:00
20201174,NSW & ACT,3,2020,Sunday,12:00,Multiple,1,No,No,No,90,Major Cities of Australia,Port Stephens,Arterial Road,No,No,Weekend,Day,12:00
20201012,NSW & ACT,3,2020,Friday,18:00,Multiple,1,No,No,Yes,70,Outer Regional Australia,Walcha,National or State Highway,No,No,Weekend,Night,18:00
20201029,NSW & ACT,3,2020,Wednesday,16:00,Multiple,2,No,No,No,100,Outer Regional Australia,Warrumbungle,National or State Highway,No,No,Weekday,Day,16:00
20202118,Vic,3,2020,Monday,7:00,Multiple,1,No,No,No,100,Inner Regional Australia,Warrnambool,Arterial Road,No,No,Weekday,Day,7:00
20203202,Qld,3,2020,Friday,15:00,Multiple,2,No,No,No,100,Inner Regional Australia,Gympie,Access Road,No,No,Weekday,Day,15:00
20203017,Qld,3,2020,Sunday,11:00,Single,2,No,No,No,100,Outer Regional Australia,South Burnett,National or State Highway,No,No,Weekend,Day,11:00
20203071,Qld,3,2020,Monday,23:00,Single,1,No,No,No,80,Outer Regional Australia,Cassowary Coast,Collector Road,No,No,Weekday,Night,23:00
20203095,Qld,3,2020,Saturday,9:00,Single,1,No,No,No,60,Major Cities of Australia,Gold Coast,Collector Road,No,No,Weekend,Day,9:00
20204050,SA,3,2020,Wednesday,8:00,Single,1,No,No,No,100,Inner Regional Australia,Murray Bridge,Arterial Road,No,No,Weekday,Day,8:00
20204054,SA,3,2020,Thursday,6:00,Single,1,No,No,No,110,Outer Regional Australia,Mount Remarkable,Arterial Road,No,No,Weekday,Day,6:00
20205132,WA,3,2020,Sunday,10:00,Single,1,No,No,No,110,Unknown,Unknown,Unknown,No,No,Weekend,Day,10:00
20201165,NSW & ACT,3,2020,Sunday,0:00,Single,1,No,No,No,100,Outer Regional Australia,Parkes,Sub-Arterial Road,No,No,Weekend,Night,0:00
20201258,NSW & ACT,3,2020,Sunday,22:00,Multiple,1,No,No,No,50,Outer Regional Australia,Inverell,National or State Highway,No,No,Weekend,Night,22:00
20202169,Vic,3,2020,Thursday,13:00,Single,1,No,No,No,40,Major Cities of Australia,Mornington Peninsula,Local Road,No,No,Weekday,Day,13:00
20202019,Vic,3,2020,Wednesday,15:00,Multiple,1,No,No,No,80,Major Cities of Australia,Frankston,National or State Highway,No,No,Weekday,Day,15:00
20203105,Qld,3,2020,Tuesday,10:00,Single,1,No,No,No,80,Inner Regional Australia,Somerset,Collector Road,No,No,Weekday,Day,10:00
20203159,Qld,3,2020,Wednesday,7:00,Single,1,No,No,No,50,Major Cities of Australia,Gold Coast,Local Road,No,No,Weekday,Day,7:00
20203227,Qld,3,2020,Tuesday,10:00,Multiple,1,No,No,No,80,Outer Regional Australia,Mareeba,National or State Highway,No,No,Weekday,Day,10:00
20203022,Qld,3,2020,Thursday,8:00,Multiple,1,No,No,No,60,Inner Regional Australia,Bundaberg,Sub-Arterial Road,No,No,Weekday,Day,8:00
20203032,Qld,3,2020,Sunday,0:00,Single,1,No,No,No,50,Major Cities of Australia,Moreton Bay,Local Road,No,No,Weekend,Night,0:00
20204029,SA,3,2020,Saturday,15:00,Single,1,No,No,No,100,Inner Regional Australia,Adelaide Hills,Arterial Road,No,No,Weekend,Day,15:00
20204069,SA,3,2020,Saturday,12:00,Multiple,1,No,No,No,100,Inner Regional Australia,Adelaide Hills,Collector Road,No,No,Weekend,Day,12:00
20204004,SA,3,2020,Saturday,10:00,Single,1,No,No,No,110,Very Remote Australia,Elliston,Arterial Road,No,No,Weekend,Day,10:00
20205022,WA,3,2020,Monday,5:00,Multiple,1,No,Yes,No,90,Major Cities of Australia,Wanneroo,National or State Highway,No,No,Weekend,Night,5:00
20206022,Tas,3,2020,Wednesday,7:00,Single,1,No,No,No,100,Inner Regional Australia,Clarence,National or State Highway,No,No,Weekday,Day,7:00
20201117,NSW & ACT,3,2020,Tuesday,6:00,Single,1,No,Yes,No,50,Major Cities of Australia,Blacktown,Local Road,No,No,Weekday,Day,6:00
20201147,NSW & ACT,3,2020,Monday,18:00,Single,1,No,No,No,60,Inner Regional Australia,Lake Macquarie,Sub-Arterial Road,No,No,Weekday,Night,18:00
20201199,NSW & ACT,3,2020,Thursday,13:00,Single,1,No,No,No,100,Outer Regional Australia,Tamworth,Sub-Arterial Road,No,No,Weekday,Day,13:00
20201225,NSW & ACT,3,2020,Sunday,12:00,Single,1,No,No,No,80,Inner Regional Australia,Singleton,Arterial Road,No,No,Weekend,Day,12:00
20201232,NSW & ACT,3,2020,Tuesday,12:00,Single,1,No,No,No,70,Major Cities of Australia,Ryde,Arterial Road,No,No,Weekday,Day,12:00
20202040,Vic,3,2020,Monday,12:00,Multiple,1,No,No,No,60,Major Cities of Australia,Darebin,Sub-Arterial Road,No,No,Weekday,Day,12:00
20203182,Qld,3,2020,Thursday,19:00,Multiple,1,No,No,No,60,Inner Regional Australia,Sunshine Coast,Sub-Arterial Road,No,No,Weekday,Night,19:00
20203201,Qld,3,2020,Sunday,3:00,Single,1,No,No,No,50,Inner Regional Australia,Mackay,Local Road,No,No,Weekend,Night,3:00
20204066,SA,3,2020,Sunday,9:00,Single,1,No,No,No,110,Inner Regional Australia,Goyder,Sub-Arterial Road,No,No,Weekend,Day,9:00
20207017,NT,3,2020,Wednesday,21:00,Single,1,No,No,No,130,Very Remote Australia,Victoria Daly,National or State Highway,No,No,Weekday,Night,21:00
20201169,NSW & ACT,3,2020,Saturday,6:00,Single,1,No,No,No,100,Outer Regional Australia,Temora,Arterial Road,No,No,Weekend,Day,6:00
20201185,NSW & ACT,3,2020,Thursday,21:00,Single,1,No,No,No,100,Inner Regional Australia,Hilltops,Arterial Road,No,No,Weekday,Night,21:00
20201056,NSW & ACT,3,2020,Sunday,14:00,Single,1,No,No,No,100,Outer Regional Australia,Federation,Sub-Arterial Road,No,No,Weekend,Day,14:00
20201079,NSW & ACT,3,2020,Tuesday,11:00,Single,1,No,No,No,100,Inner Regional Australia,Cabonne,Sub-Arterial Road,No,No,Weekday,Day,11:00
20201093,NSW & ACT,3,2020,Friday,14:00,Multiple,1,No,Yes,No,50,Major Cities of Australia,Randwick,Local Road,No,No,Weekday,Day,14:00
20202194,Vic,3,2020,Sunday,15:00,Single,1,No,No,No,100,Inner Regional Australia,Northern Grampians,Arterial Road,No,No,Weekend,Day,15:00
20203172,Qld,3,2020,Tuesday,5:00,Multiple,1,No,No,No,100,Inner Regional Australia,Livingstone,Sub-Arterial Road,No,No,Weekday,Night,5:00
20203180,Qld,3,2020,Saturday,22:00,Multiple,1,No,Yes,No,60,Major Cities of Australia,Brisbane,Sub-Arterial Road,No,No,Weekend,Night,22:00
20203203,Qld,3,2020,Friday,10:00,Multiple,1,No,No,Yes,100,Very Remote Australia,Charters Towers,National or State Highway,No,No,Weekday,Day,10:00
20203060,Qld,3,2020,Monday,11:00,Single,1,No,No,No,70,Inner Regional Australia,Brisbane,Sub-Arterial Road,No,No,Weekday,Day,11:00
20204001,SA,3,2020,Saturday,15:00,Multiple,1,No,No,No,90,Major Cities of Australia,Salisbury,Sub-Arterial Road,No,No,Weekend,Day,15:00
20205011,WA,3,2020,Saturday,4:00,Single,1,No,No,No,80,Very Remote Australia,Derby-West Kimberley,National or State Highway,No,No,Weekend,Night,4:00
20205077,WA,3,2020,Saturday,23:00,Single,2,No,No,No,110,Inner Regional Australia,Toodyay,Arterial Road,No,No,Weekend,Night,23:00
20201194,NSW & ACT,3,2020,Saturday,4:00,Single,1,No,No,No,50,Major Cities of Australia,Central Coast (NSW),Collector Road,No,No,Weekend,Night,4:00
20201211,NSW & ACT,3,2020,Sunday,23:00,Single,1,No,No,No,50,Inner Regional Australia,Yass Valley,Arterial Road,No,No,Weekend,Night,23:00
20202053,Vic,3,2020,Wednesday,5:00,Multiple,1,No,Yes,No,60,Major Cities of Australia,Moonee Valley,Sub-Arterial Road,No,No,Weekday,Night,5:00
20202079,Vic,3,2020,Saturday,21:00,Single,1,No,No,No,100,Inner Regional Australia,Latrobe (Vic.),National or State Highway,No,No,Weekend,Night,21:00
20203111,Qld,3,2020,Monday,19:00,Multiple,1,No,No,No,60,Major Cities of Australia,Gold Coast,National or State Highway,No,No,Weekday,Night,19:00
20206004,Tas,3,2020,Tuesday,20:00,Multiple,1,No,No,Yes,100,Outer Regional Australia,Circular Head,National or State Highway,No,No,Weekday,Night,20:00
20201181,NSW & ACT,3,2020,Thursday,9:00,Multiple,1,No,No,No,60,Major Cities of Australia,Central Coast (NSW),Collector Road,No,No,Weekday,Day,9:00
20202032,Vic,3,2020,Saturday,19:00,Single,1,No,No,No,40,Outer Regional Australia,Mildura,Local Road,No,No,Weekend,Night,19:00
20202082,Vic,3,2020,Thursday,0:00,Single,1,No,No,No,70,Outer Regional Australia,East Gippsland,National or State Highway,No,No,Weekday,Night,0:00
20203063,Qld,3,2020,Thursday,11:00,Multiple,1,No,No,Yes,100,Outer Regional Australia,Isaac,National or State Highway,No,No,Weekday,Day,11:00
20204017,SA,3,2020,Tuesday,18:00,Single,1,No,No,No,110,Outer Regional Australia,Loxton Waikerie,Sub-Arterial Road,No,No,Weekday,Night,18:00
20204020,SA,3,2020,Thursday,13:00,Multiple,1,No,No,No,50,Major Cities of Australia,Holdfast Bay,Collector Road,No,No,Weekday,Day,13:00
20204027,SA,3,2020,Saturday,14:00,Single,1,No,No,No,80,Outer Regional Australia,Renmark Paringa,Collector Road,No,No,Weekend,Day,14:00
20204072,SA,3,2020,Sunday,2:00,Single,1,No,No,No,100,Very Remote Australia,Streaky Bay,Sub-Arterial Road,No,No,Weekend,Night,2:00
20205089,WA,3,2020,Saturday,6:00,Multiple,1,No,No,No,110,Outer Regional Australia,Plantagenet,National or State Highway,No,No,Weekend,Day,6:00
20206021,Tas,3,2020,Friday,0:00,Multiple,1,No,No,No,100,Outer Regional Australia,Sorell,National or State Highway,No,No,Weekday,Night,0:00
20201263,NSW & ACT,3,2020,Tuesday,2:00,Single,1,No,No,Yes,110,Major Cities of Australia,Hornsby,National or State Highway,No,No,Weekday,Night,2:00
20201013,NSW & ACT,3,2020,Wednesday,10:00,Single,1,No,No,No,60,Major Cities of Australia,Canterbury-Bankstown,Local Road,No,No,Weekday,Day,10:00
20201076,NSW & ACT,3,2020,Wednesday,14:00,Single,1,No,No,No,80,Inner Regional Australia,Clarence Valley,National or State Highway,No,No,Weekday,Day,14:00
20202162,Vic,3,2020,Saturday,4:00,Single,1,No,No,No,60,Major Cities of Australia,Yarra Ranges,Arterial Road,No,No,Weekend,Night,4:00
20202018,Vic,3,2020,Saturday,12:00,Multiple,1,No,No,Yes,80,Inner Regional Australia,Greater Shepparton,National or State Highway,No,No,Weekend,Day,12:00
20203142,Qld,3,2020,Monday,17:00,Single,1,No,No,No,60,Major Cities of Australia,Gold Coast,Local Road,No,No,Weekday,Day,17:00
20203171,Qld,3,2020,Tuesday,15:00,Multiple,1,No,No,No,100,Outer Regional Australia,South Burnett,Collector Road,No,No,Weekday,Day,15:00
20203192,Qld,3,2020,Sunday,10:00,Multiple,1,No,No,No,60,Major Cities of Australia,Brisbane,Collector Road,No,No,Weekend,Day,10:00
20203223,Qld,3,2020,Tuesday,0:00,Single,1,No,No,No,100,Outer Regional Australia,Townsville,Sub-Arterial Road,No,No,Weekday,Night,0:00
20204016,SA,3,2020,Tuesday,19:00,Multiple,1,No,No,No,100,Inner Regional Australia,Adelaide Hills,Arterial Road,No,No,Weekday,Night,19:00
20205131,WA,3,2020,Monday,12:00,Single,1,No,No,No,110,Remote Australia,Corrigin,National or State Highway,No,No,Weekday,Day,12:00
20205050,WA,3,2020,Saturday,16:00,Multiple,1,No,No,No,60,Major Cities of Australia,Fremantle,Local Road,No,No,Weekend,Day,16:00
20202113,Vic,3,2020,Monday,15:00,Single,1,No,No,No,60,Major Cities of Australia,Melton,Sub-Arterial Road,No,No,Weekday,Day,15:00
20202039,Vic,3,2020,Tuesday,4:00,Multiple,1,No,No,No,60,Major Cities of Australia,Mornington Peninsula,Sub-Arterial Road,No,No,Weekday,Night,4:00
20202108,Vic,3,2020,Monday,12:00,Single,1,No,No,No,50,Major Cities of Australia,Greater Geelong,Local Road,No,No,Weekday,Day,12:00
20202002,Vic,3,2020,Monday,12:00,Single,1,No,No,No,50,Outer Regional Australia,East Gippsland,Local Road,No,No,Weekday,Day,12:00
20202151,Vic,3,2020,Wednesday,13:00,Multiple,1,No,No,Yes,60,Major Cities of Australia,Port Phillip,National or State Highway,No,No,Weekday,Day,13:00
20201240,NSW & ACT,3,2020,Friday,8:00,Multiple,1,No,No,No,100,Inner Regional Australia,Snowy Monaro,National or State Highway,No,No,Weekday,Day,8:00
20202098,Vic,3,2020,Friday,19:00,Single,1,No,No,No,100,Inner Regional Australia,Central Goldfields,Arterial Road,No,No,Weekend,Night,19:00
20202144,Vic,3,2020,Monday,6:00,Multiple,1,No,No,No,80,Major Cities of Australia,Greater Geelong,Sub-Arterial Road,No,No,Weekday,Day,6:00
20202014,Vic,3,2020,Saturday,1:00,Single,1,No,No,No,100,Inner Regional Australia,Northern Grampians,Local Road,No,No,Weekend,Night,1:00
20202024,Vic,3,2020,Saturday,0:00,Multiple,1,No,No,No,80,Major Cities of Australia,Knox,Arterial Road,No,No,Weekend,Night,0:00
20202178,Vic,3,2020,Monday,6:00,Multiple,1,No,No,No,80,Inner Regional Australia,Greater Geelong,Local Road,No,No,Weekday,Day,6:00
20202055,Vic,3,2020,Monday,8:00,Multiple,1,No,Yes,No,100,Inner Regional Australia,South Gippsland,Local Road,No,No,Weekday,Day,8:00
20202085,Vic,3,2020,Wednesday,8:00,Multiple,1,No,No,No,70,Major Cities of Australia,Frankston,National or State Highway,No,No,Weekday,Day,8:00
